Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3,Year,Month,Date,Hour,TimeOfDay,Season
1/12/2017 19:00,15.918333333333335,72.66666666666667,0.081,0.044,0.1,212228.1369,169682.7248,89333.0132,2017,12,1,19,3,4
1/12/2017 20:00,15.38,74.83333333333333,0.083,0.015,0.119,212605.3232,170183.4919,90762.06484,2017,12,1,20,3,4
1/12/2017 21:00,15.026666666666666,76.31666666666666,0.083166667,0.033,0.148,206515.5894,167005.83,89407.92317,2017,12,1,21,3,4
1/12/2017 22:00,15.165,74.91666666666667,0.085,0.044,0.115,194080.6084,158043.5716,84573.34934,2017,12,1,22,3,4
1/12/2017 23:00,15.479999999999999,72.16666666666667,0.084333333,0.044,0.119,175555.8935,142471.9239,76252.58103,2017,12,1,23,3,4
2/12/2017 0:00,15.361666666666666,72.17833333333333,0.082,0.059,0.122,152066.9202,121830.0092,66710.20408,2017,12,2,0,3,4
2/12/2017 1:00,16.419999999999998,63.15833333333333,0.081833333,0.055,0.159,137940.6844,106225.2225,60694.35774,2017,12,2,1,3,4
2/12/2017 2:00,16.611666666666668,60.49166666666667,0.083666667,0.029,0.119,129642.5856,97089.9049,57041.05642,2017,12,2,2,3,4
2/12/2017 3:00,15.87,68.28833333333334,0.084166667,0.033,0.126,127336.8821,92391.53115,55306.602641000005,2017,12,2,3,3,4
2/12/2017 4:00,15.468333333333334,71.54833333333333,0.085833333,0.04,0.156,125116.3498,92424.67014,54695.79832,2017,12,2,4,3,4
2/12/2017 5:00,15.343333333333334,66.42666666666666,0.083166667,0.033,0.156,128152.0913,96228.29089999999,56303.48139,2017,12,2,5,3,4
2/12/2017 6:00,15.488333333333335,62.75833333333333,0.083333333,0.073,0.082,124069.962,92428.35226,51601.44058,2017,12,2,6,1,4
2/12/2017 7:00,15.565,64.73666666666666,0.085,0.033,0.122,111647.1483,79754.52594,37143.81753,2017,12,2,7,1,4
2/12/2017 8:00,15.953333333333333,63.865,0.079166667,0.483,0.604,124909.5057,90270.63516,39898.19928,2017,12,2,8,1,4
2/12/2017 9:00,15.705,68.405,0.081666667,24.1,23.84,145368.8213,108040.5032,46524.84994,2017,12,2,9,1,4
2/12/2017 10:00,17.406666666666666,58.580000000000005,0.083333333,281.4,61.72,165000.7604,124716.78427999999,52644.41777,2017,12,2,10,1,4
2/12/2017 11:00,18.128333333333334,56.49666666666667,0.085666667,402.6,71.4,177271.48288999998,134058.3001,55162.545018000004,2017,12,2,11,1,4
2/12/2017 12:00,17.983333333333334,56.95166666666666,0.0845,520.6,102.8,180082.1293,136904.5719,57110.20408,2017,12,2,12,2,4
2/12/2017 13:00,16.61,66.23833333333333,0.082833333,178.3,182.7,179248.6692,135792.5744,57784.393758000006,2017,12,2,13,2,4
2/12/2017 14:00,16.56833333333333,64.80166666666666,0.0815,238.1,175.2,175555.8935,135453.8202,57865.06603,2017,12,2,14,2,4
2/12/2017 15:00,16.78833333333333,63.22666666666667,0.0805,259.3,173.2,170804.5627,133638.5394,56868.18728,2017,12,2,15,2,4
2/12/2017 16:00,16.451666666666668,63.711666666666666,0.081166667,81.8,84.7,170506.4639,134684.25897999998,59685.95438,2017,12,2,16,2,4
2/12/2017 17:00,16.663333333333334,59.37833333333333,0.082166667,96.4,115.3,206053.2319,167918.9936,88641.53662,2017,12,2,17,2,4
2/12/2017 18:00,16.265,58.855,0.0825,5.389,5.606,222101.9011,179245.1672,97325.33013,2017,12,2,18,3,4
2/12/2017 19:00,15.988333333333335,61.10999999999999,0.081166667,0.066,0.1,222667.6806,179053.6975,97832.41295,2017,12,2,19,3,4
2/12/2017 20:00,15.846666666666666,63.19333333333333,0.082,0.055,0.108,219096.5779,177897.5146,98765.90637000001,2017,12,2,20,3,4
2/12/2017 21:00,15.303333333333333,65.25166666666667,0.083,0.037,0.108,210147.5285,172381.7122,96789.43578,2017,12,2,21,3,4
2/12/2017 22:00,14.975,63.85833333333333,0.083333333,0.033,0.122,200304.1825,162016.5695,91038.65546000001,2017,12,2,22,3,4
2/12/2017 23:00,14.395000000000001,67.56166666666667,0.0855,0.077,0.126,179297.3384,145329.2421,81427.13085,2017,12,2,23,3,4
3/12/2017 0:00,13.770000000000001,73.13333333333334,0.082833333,0.055,0.119,157736.8821,124127.64650999999,72743.33733,2017,12,3,0,3,4
3/12/2017 1:00,14.31,70.68,0.081333333,0.07,0.108,141359.6958,108368.2111,66203.12124,2017,12,3,1,3,4
3/12/2017 2:00,15.063333333333333,65.57166666666667,0.080166667,0.059,0.1,133244.1065,98301.31943,62342.37696,2017,12,3,2,3,4
3/12/2017 3:00,14.431666666666667,71.48166666666667,0.0805,0.077,0.082,126679.8479,94019.02424,59443.937577000004,2017,12,3,3,3,4
3/12/2017 4:00,13.376666666666665,80.5,0.082,0.066,0.13,124526.23574999999,91986.49893,58614.16567,2017,12,3,4,3,4
3/12/2017 5:00,13.67,76.01666666666667,0.084333333,0.121,0.126,127963.4981,94692.85057,59443.93758,2017,12,3,5,3,4
3/12/2017 6:00,12.93,72.26666666666667,0.081833333,0.11,0.126,122877.5665,90793.49495,54718.847538999995,2017,12,3,6,1,4
3/12/2017 7:00,12.936666666666667,72.01666666666667,0.084666667,0.091,0.148,107449.4297,76164.46763,40831.69268,2017,12,3,7,1,4
3/12/2017 8:00,12.788333333333334,74.3,0.085666667,0.176,0.245,116769.5818,81389.38325,42646.81873,2017,12,3,8,1,4
3/12/2017 9:00,13.008333333333333,73.26666666666667,0.085833333,18.69,18.77,134034.981,96077.32433,47423.769507000005,2017,12,3,9,1,4
3/12/2017 10:00,12.691666666666668,79.55,0.084166667,169.2,103.2,152018.251,111969.3157,52569.5078,2017,12,3,10,1,4
3/12/2017 11:00,13.956666666666665,76.255,0.083166667,348.2,148.9,163193.9164,123299.1715,56303.48139,2017,12,3,11,1,4
3/12/2017 12:00,16.336666666666666,61.055,0.080666667,512.1,76.6,168431.9392,128236.8825,58562.30492,2017,12,3,12,2,4
3/12/2017 13:00,15.673333333333332,66.71166666666666,0.081166667,618,160.2,166953.6122,132231.97301000002,59213.445378000004,2017,12,3,13,2,4
3/12/2017 14:00,15.935,65.72833333333334,0.081833333,235.5,232.7,167446.3878,131594.9678,58810.08403,2017,12,3,14,2,4
3/12/2017 15:00,14.345,74.515,0.081833333,37.62,37.16,162579.46766999998,130401.9638,58303.0012,2017,12,3,15,2,4
3/12/2017 16:00,14.361666666666666,73.85000000000001,0.082666667,60.16,61.03,163996.9582,130088.9844,59611.04441,2017,12,3,16,2,4
3/12/2017 17:00,14.576666666666666,65.64333333333333,0.079,28.74,29.54,202798.4791,164373.1206,87736.85472999999,2017,12,3,17,2,4
3/12/2017 18:00,13.471666666666666,67.175,3.8699999999999997,2.24,2.347,220252.4715,179871.1261,94732.29291999999,2017,12,3,18,3,4
3/12/2017 19:00,14.041666666666666,66.72833333333334,4.929166666666666,0.048,0.163,226427.3764,183987.7263,96293.87755,2017,12,3,19,3,4
3/12/2017 20:00,13.92,66.35666666666667,4.915500000000001,0.062,0.122,224955.1331,185445.8423,96178.63144,2017,12,3,20,3,4
3/12/2017 21:00,13.770000000000001,67.81,4.916833333333334,0.055,0.111,214661.597,177812.826,91724.36974,2017,12,3,21,3,4
3/12/2017 22:00,14.231666666666667,64.15166666666666,4.916666666666667,0.059,0.108,195242.5856,164575.6367,84694.35773999999,2017,12,3,22,3,4
3/12/2017 23:00,14.343333333333334,63.94,4.917166666666667,0.04,0.152,168790.8745,140921.7551,73434.81392,2017,12,3,23,3,4
4/12/2017 0:00,13.383333333333333,69.26666666666667,4.919333333333333,0.062,0.096,148775.66541000002,121800.5523,65177.43098,2017,12,4,0,3,4
4/12/2017 1:00,13.26,71.23333333333333,4.915,0.084,0.111,135549.8099,109027.309,60423.52941,2017,12,4,1,3,4
4/12/2017 2:00,13.326666666666666,72.05,4.917666666666666,0.051,0.093,128760.4563,101979.74840000001,57692.19688,2017,12,4,2,3,4
4/12/2017 3:00,12.686666666666667,79.63333333333334,4.920833333333333,0.059,0.156,124550.5703,96787.97177,55525.57023,2017,12,4,3,3,4
4/12/2017 4:00,12.838333333333333,77.13333333333334,4.919499999999999,0.051,0.204,125542.2053,98316.04787,55421.84874,2017,12,4,4,3,4
4/12/2017 5:00,12.826666666666668,75.71666666666667,4.920333333333333,0.07,0.152,132337.6426,102546.7935,56729.89196,2017,12,4,5,3,4
4/12/2017 6:00,12.393333333333333,79.53333333333333,4.9191666666666665,0.059,0.182,134083.65019000001,106236.2688,52915.246097999996,2017,12,4,6,1,4
4/12/2017 7:00,12.433333333333335,78.63333333333334,4.921333333333333,0.066,0.171,131948.289,107668.61,41615.36615,2017,12,4,7,1,4
4/12/2017 8:00,12.31,80.08333333333333,4.922166666666667,0.992,1.027,145910.2662,115069.6533,42773.58944,2017,12,4,8,1,4
4/12/2017 9:00,12.88,80.43333333333334,3.7175,40.91,40.27,162518.6312,128281.0678,47227.85114,2017,12,4,9,1,4
4/12/2017 10:00,14.278333333333334,75.93333333333334,0.084333333,241.7,48.76,178774.1445,139021.7858,53814.16567,2017,12,4,10,1,4
4/12/2017 11:00,15.9,63.745000000000005,0.083166667,410.2,66.57,186555.1331,147037.7416,58429.77191,2017,12,4,11,1,4
4/12/2017 12:00,16.415,60.55166666666667,0.086833333,497.8,145.2,190825.8555,153242.0988,58539.2557,2017,12,4,12,2,4
4/12/2017 13:00,16.758333333333333,56.655,0.086666667,455.5,163.7,188714.8289,153595.58146000002,58908.04322,2017,12,4,13,2,4
4/12/2017 14:00,16.63,55.63999999999999,0.084833333,81.7,75.3,188678.327,153352.5621,59812.72509,2017,12,4,14,2,4
4/12/2017 15:00,16.418333333333333,61.06166666666667,0.0855,228.9,100.4,185393.1559,154019.0242,58919.56783,2017,12,4,15,2,4
4/12/2017 16:00,16.215,63.89666666666667,0.085,110.9,116.6,186360.4563,154004.2958,60331.33254,2017,12,4,16,2,4
4/12/2017 17:00,15.765,65.25333333333333,0.085166667,66.84,76.8,225453.99240000002,191473.4581,90295.31812,2017,12,4,17,2,4
4/12/2017 18:00,14.596666666666666,68.515,0.0885,5.94,6.015,238406.0836,203388.7696,96651.14046,2017,12,4,18,3,4
4/12/2017 19:00,14.505,67.77999999999999,0.086333333,0.04,0.126,234287.4525,199640.3805,96097.95919,2017,12,4,19,3,4
4/12/2017 20:00,13.573333333333332,72.38166666666666,0.0845,0.033,0.13,232340.6844,197177.0482,96933.4934,2017,12,4,20,3,4
4/12/2017 21:00,12.151666666666666,79.25,0.083,0.059,0.119,219078.327,188314.2068,92934.45378,2017,12,4,21,3,4
4/12/2017 22:00,11.193333333333333,81.64999999999999,0.084,0.055,0.126,200279.8479,169594.3541,85714.28571,2017,12,4,22,3,4
4/12/2017 23:00,10.533333333333333,84.08333333333333,0.083,0.044,0.119,172708.7453,144600.1841,74846.57862,2017,12,4,23,3,4
5/12/2017 0:00,10.21,84.85000000000001,0.085,0.062,0.108,150698.0989,123917.7662,66802.40097,2017,12,5,0,3,4
5/12/2017 1:00,9.978333333333333,85.53333333333335,0.080166667,0.062,0.119,137849.42966999998,110562.7493,61270.58824,2017,12,5,1,3,4
5/12/2017 2:00,9.791666666666666,85.10000000000001,0.082333333,0.062,0.119,131607.6046,103187.48081000001,59749.33974,2017,12,5,2,3,4
5/12/2017 3:00,9.388333333333334,85.91666666666667,0.083166667,0.084,0.115,127586.3118,99601.10464,58256.90276,2017,12,5,3,3,4
5/12/2017 4:00,8.978333333333333,85.68333333333334,0.082166667,0.033,0.074,127178.7072,99814.66707,57542.37695,2017,12,5,4,3,4
5/12/2017 5:00,8.606666666666667,86.51666666666667,0.081833333,0.059,0.104,133165.019,105076.4038,57893.877550000005,2017,12,5,5,3,4
5/12/2017 6:00,8.298333333333334,87.68333333333334,0.080333333,0.062,0.115,136845.6274,109428.6591,54275.15006,2017,12,5,6,1,4
5/12/2017 7:00,8.19,87.7,1.7181666666666668,0.088,0.074,136292.0152,111243.9399,43119.32773,2017,12,5,7,1,4
5/12/2017 8:00,8.25,86.78333333333335,4.9158333333333335,1.482,1.406,149146.7681,117982.2031,44162.30492,2017,12,5,8,1,4
5/12/2017 9:00,9.52,82.55,4.916666666666667,117.1,36.26,165323.1939,130361.4606,48887.39496,2017,12,5,9,1,4
5/12/2017 10:00,11.341666666666667,75.71666666666667,3.9644999999999997,214.8,157.2,180282.8897,141949.0641,52840.33613,2017,12,5,10,1,4
5/12/2017 11:00,12.691666666666668,76.88333333333334,0.084333333,370.5,74.8,190637.2624,148941.3931,55243.21729,2017,12,5,11,1,4
5/12/2017 12:00,14.678333333333333,70.98,0.0835,475.1,38.93,193423.5742,155164.1608,58493.15726,2017,12,5,12,2,4
5/12/2017 13:00,16.528333333333332,49.589999999999996,0.086833333,503.8,35.21,191616.73,155502.915,60953.66148,2017,12,5,13,2,4
5/12/2017 14:00,17.013333333333332,42.29,0.0865,476.6,33.74,189542.2053,153628.7205,60308.28331,2017,12,5,14,2,4
5/12/2017 15:00,17.101666666666667,44.254999999999995,0.087166667,389.8,53.82,183902.6616,153463.0255,58717.887155000004,2017,12,5,15,2,4
5/12/2017 16:00,16.941666666666666,45.25833333333333,0.084666667,262.3,252.317,185070.7225,153220.0061,60290.9964,2017,12,5,16,2,4
5/12/2017 17:00,15.768333333333333,49.24333333333333,0.0855,115.5,147.2,222606.8441,188387.849,89419.44777,2017,12,5,17,2,4
5/12/2017 18:00,14.280000000000001,55.14000000000001,0.0835,5.739,5.789,238333.0798,201912.243,96852.82113,2017,12,5,18,3,4
5/12/2017 19:00,13.501666666666667,57.76333333333333,0.083333333,0.102,0.096,234250.9506,200527.7693,97964.94598,2017,12,5,19,3,4
5/12/2017 20:00,13.021666666666667,57.745,0.084666667,0.033,0.122,231872.2434,198204.3572,98230.012,2017,12,5,20,3,4
5/12/2017 21:00,12.228333333333333,62.91833333333333,0.083333333,0.033,0.1,219887.4525,190379.87112999998,94553.66147,2017,12,5,21,3,4
5/12/2017 22:00,11.506666666666668,64.99833333333333,0.085833333,0.11,0.074,201624.3346,172054.0043,87967.34694,2017,12,5,22,3,4
5/12/2017 23:00,10.333333333333334,70.24666666666667,0.086666667,0.059,0.13,174120.1521,147111.3839,77439.61584,2017,12,5,23,3,4
6/12/2017 0:00,9.426666666666666,73.3,0.086,0.07,0.1,151190.8745,125788.2786,68398.55942,2017,12,6,0,3,4
6/12/2017 1:00,8.548333333333334,76.13333333333334,0.084666667,0.055,0.152,138293.5361,112289.6594,62434.57383,2017,12,6,1,3,4
6/12/2017 2:00,7.695,79.14999999999999,0.082333333,0.059,0.119,130141.4449,104122.73702999999,59046.338531999994,2017,12,6,2,3,4
6/12/2017 3:00,7.1085,80.08333333333333,0.083166667,0.059,0.13,126795.4373,101037.128,58026.41056,2017,12,6,3,3,4
6/12/2017 4:00,7.510000000000001,75.39999999999999,0.0835,0.037,0.1,127641.0646,101081.3133,58256.90276,2017,12,6,4,3,4
6/12/2017 5:00,7.605,72.08833333333334,0.083,0.062,0.119,132848.6692,105602.9457,59374.78991,2017,12,6,5,3,4
6/12/2017 6:00,6.604333333333333,79.58333333333333,0.083333333,0.066,0.1,136395.4373,109100.9512,55911.64466,2017,12,6,6,1,4
6/12/2017 7:00,5.940833333333334,82.8,2.1411666666666664,0.055,0.145,134649.4297,108706.96534000001,43862.66507,2017,12,6,7,1,4
6/12/2017 8:00,5.613499999999999,84.78333333333333,4.915,0.816,0.749,147400.7605,116745.0138,44969.02761,2017,12,6,8,1,4
6/12/2017 9:00,5.956833333333333,83.7,4.914000000000001,46.12,21.08,165767.3004,129952.74622999999,50183.913564999995,2017,12,6,9,1,4
6/12/2017 10:00,8.088166666666666,75.80666666666666,4.8694999999999995,255.1,34.78,177356.654,140597.7294,54932.05282,2017,12,6,10,1,4
6/12/2017 11:00,10.823333333333332,66.99666666666667,0.085666667,394.2,36.19,185234.981,148112.9181,56234.33373,2017,12,6,11,1,4
6/12/2017 12:00,13.24,60.71333333333333,0.087833333,477.9,37.53,189749.0494,154011.66,58815.84633,2017,12,6,12,2,4
6/12/2017 13:00,15.263333333333334,48.14833333333333,0.0895,504.2,38.29,191634.981,155878.4903,60775.03001,2017,12,6,13,2,4
6/12/2017 14:00,16.476666666666667,39.03666666666667,0.0915,476.2,38.3,189639.54372000002,155823.2587,60331.33254,2017,12,6,14,2,4
6/12/2017 15:00,17.31,36.669999999999995,0.090333333,393.8,41.76,183847.90873999998,155642.8352,59490.036016000005,2017,12,6,15,2,4
6/12/2017 16:00,16.785,41.29833333333333,0.083666667,256.5,252.317,185113.308,156018.4106,61316.68667,2017,12,6,16,2,4
6/12/2017 17:00,14.968333333333334,50.13333333333333,0.087166667,79.1,94,223190.8745,189919.6072,90272.26891,2017,12,6,17,2,4
6/12/2017 18:00,13.590000000000002,52.971666666666664,0.091,5.977,6.097,238874.5247,204880.0246,97181.27251,2017,12,6,18,3,4
6/12/2017 19:00,12.518333333333333,56.36833333333333,0.085166667,0.051,0.126,235473.7643,201297.3305,97365.66627,2017,12,6,19,3,4
6/12/2017 20:00,11.44,63.879999999999995,0.086166667,0.033,0.119,232079.0875,199824.4861,99664.82592,2017,12,6,20,3,4
6/12/2017 21:00,10.47,68.03,0.085,0.037,0.111,220976.42586000002,190280.4541,96795.19809,2017,12,6,21,3,4
6/12/2017 22:00,9.873333333333333,69.515,0.0845,0.102,0.111,203449.4297,173305.9221,88474.42978,2017,12,6,22,3,4
6/12/2017 23:00,8.536666666666667,75.60000000000001,0.083333333,0.081,0.119,174114.0684,147361.7674,77652.82113,2017,12,6,23,3,4
7/12/2017 0:00,7.661666666666666,79.55,0.082833333,0.081,0.163,150996.1977,124893.5256,69107.32293,2017,12,7,0,3,4
7/12/2017 1:00,7.218333333333334,81.10000000000001,0.084333333,0.059,0.156,137009.8859,111799.9387,63137.57503,2017,12,7,1,3,4
7/12/2017 2:00,6.5073333333333325,83.03333333333333,0.082,0.081,0.13,127446.3878,102996.011,59783.91356,2017,12,7,2,3,4
7/12/2017 3:00,6.007666666666666,84.23333333333333,0.083,0.066,0.152,124879.0874,98846.27187,57801.68067,2017,12,7,3,3,4
7/12/2017 4:00,5.517166666666667,85.64999999999999,0.083833333,0.084,0.111,125785.5513,98783.67597,57288.835533000005,2017,12,7,4,3,4
7/12/2017 5:00,5.078666666666667,86.5,0.081833333,0.037,0.134,130098.8593,104395.2133,59841.53662,2017,12,7,5,3,4
7/12/2017 6:00,5.043,86.64999999999999,0.083666667,0.066,0.134,134497.3384,109093.587,57058.34334,2017,12,7,6,1,4
7/12/2017 7:00,4.695833333333334,87.03333333333335,0.082166667,0.077,0.122,132848.6692,110003.0684,45418.487395000004,2017,12,7,7,1,4
7/12/2017 8:00,4.660833333333334,86.58333333333333,0.7718333333333334,1.153,1.135,145447.9087,117724.4554,45441.53662,2017,12,7,8,1,4
7/12/2017 9:00,5.316333333333334,85.2,2.3538333333333337,105.2,25.36,165043.346,130700.2148,50155.102041000006,2017,12,7,9,1,4
7/12/2017 10:00,6.881833333333333,80.88333333333334,0.084166667,260.6,32.17,178056.2738,143952.1326,54442.2569,2017,12,7,10,1,4
7/12/2017 11:00,9.641666666666667,72.34833333333333,0.087666667,392.4,36.47,187449.4297,156305.6152,51659.06363,2017,12,7,11,1,4
7/12/2017 12:00,12.508333333333333,62.31333333333333,0.090333333,472.8,38.54,189779.4677,162403.1912,53831.45258,2017,12,7,12,2,4
7/12/2017 13:00,15.08,58.48499999999999,0.086333333,495.9,45.05,185569.5818,162498.9261,53946.69868,2017,12,7,13,2,4
7/12/2017 14:00,16.198333333333334,54.60166666666667,0.084166667,460,47.47,184273.7643,162694.0779,53860.26411,2017,12,7,14,2,4
7/12/2017 15:00,16.496666666666666,53.5,0.083166667,380.1,44.51,180714.8289,163577.7846,52177.671067999996,2017,12,7,15,2,4
7/12/2017 16:00,16.861666666666668,53.14166666666667,0.0855,258.1,252.317,183543.7262,161003.989,58210.80433,2017,12,7,16,2,4
7/12/2017 17:00,15.341666666666667,59.615,0.0875,113.8,142,224517.1103,193237.1893,90502.76109,2017,12,7,17,2,4
7/12/2017 18:00,13.575000000000001,65.20333333333333,0.086,6.065,6.108,240127.7567,204799.0181,98904.20168,2017,12,7,18,3,4
7/12/2017 19:00,12.780000000000001,67.26666666666667,0.082333333,0.07,0.108,235978.7072,203871.1261,98690.9964,2017,12,7,19,3,4
7/12/2017 20:00,11.729999999999999,70.57833333333333,0.0825,0.048,0.145,232924.7148,202858.54557000002,98835.05402,2017,12,7,20,3,4
7/12/2017 21:00,10.868333333333332,73.88333333333334,0.081333333,0.051,0.134,221457.0342,195008.2848,94830.25211,2017,12,7,21,3,4
7/12/2017 22:00,10.311666666666666,75.68333333333334,0.079166667,0.07,0.148,202980.9886,174535.7472,87535.17408,2017,12,7,22,3,4
7/12/2017 23:00,10.415000000000001,72.73333333333333,0.082,0.084,0.119,175920.9126,150996.0111,77526.05042,2017,12,7,23,3,4
8/12/2017 0:00,10.836666666666666,69.155,0.0805,0.055,0.111,152991.635,129024.8542,68945.97838,2017,12,8,0,3,4
8/12/2017 1:00,10.06,72.39999999999999,0.0805,0.091,0.122,140009.1255,113777.2323,62169.507809999996,2017,12,8,1,3,4
8/12/2017 2:00,9.813333333333333,70.97333333333334,0.082166667,0.073,0.141,131169.5818,104925.43724999999,58856.18247,2017,12,8,2,3,4
8/12/2017 3:00,10.236666666666666,65.57666666666667,0.082166667,0.059,0.156,125980.2281,100864.0687,57444.41777,2017,12,8,3,3,4
8/12/2017 4:00,9.358333333333333,69.37333333333333,0.081,0.091,0.096,126625.0951,99995.09052,57190.876350000006,2017,12,8,4,3,4
8/12/2017 5:00,9.110000000000001,68.71833333333333,0.081,0.062,0.167,130707.2243,106869.5919,58931.09243,2017,12,8,5,3,4
8/12/2017 6:00,9.435,65.61833333333334,0.081166667,0.084,0.152,134284.41064000002,112116.6002,56170.94838,2017,12,8,6,1,4
8/12/2017 7:00,9.924999999999999,62.93166666666667,0.081333333,0.077,0.119,133280.6084,113736.7291,44317.88716,2017,12,8,7,1,4
8/12/2017 8:00,9.955,62.171666666666674,0.083,1.219,1.153,145362.7376,121148.8187,45084.27371,2017,12,8,8,1,4
8/12/2017 9:00,10.515,59.96666666666667,0.084,109.3,21.76,162628.1369,129915.9251,54563.26531,2017,12,8,9,1,4
8/12/2017 10:00,12.286666666666667,57.178333333333335,0.083166667,261.7,29.35,177301.9011,144386.6217,56055.70228,2017,12,8,10,1,4
8/12/2017 11:00,14.488333333333335,54.97833333333333,0.083666667,383.1,69.21,185581.749,154276.772,57530.85234,2017,12,8,11,1,4
8/12/2017 12:00,15.865,50.01500000000001,0.083,483.3,98,180483.6502,154556.6125,59853.06122,2017,12,8,12,2,4
8/12/2017 13:00,16.695,47.46333333333333,0.085166667,557.9,113.8,182369.5818,157229.8251,60746.2185,2017,12,8,13,2,4
8/12/2017 14:00,17.055,47.300000000000004,0.0855,482.8,43.91,180696.57794000002,154457.1955,58833.13325,2017,12,8,14,2,4
8/12/2017 15:00,17.275000000000002,47.556666666666665,0.083833333,394,39.34,177892.0152,152999.0795,57657.62305,2017,12,8,15,2,4
8/12/2017 16:00,16.906666666666666,47.53666666666666,0.084833333,251,221.2,180313.308,152678.7358,59282.59304,2017,12,8,16,2,4
8/12/2017 17:00,16.025000000000002,52.346666666666664,0.0845,79.2,90.5,218664.6388,184992.9426,88745.25809,2017,12,8,17,2,4
8/12/2017 18:00,14.883333333333333,57.77166666666667,0.083333333,6.207,6.523,235053.9924,199739.7975,96731.81273,2017,12,8,18,3,4
8/12/2017 19:00,13.516666666666666,64.46,0.083,0.066,0.108,232097.3384,199518.8708,96973.82953999999,2017,12,8,19,3,4
8/12/2017 20:00,12.488333333333332,68.13166666666667,0.0815,0.044,0.156,231233.4601,199699.2943,98569.98799,2017,12,8,20,3,4
8/12/2017 21:00,11.461666666666666,71.75,0.081166667,0.051,0.163,220015.2091,192570.7272,95181.7527,2017,12,8,21,3,4
8/12/2017 22:00,10.715000000000002,74.13333333333333,0.0825,0.073,0.115,204751.3308,176759.7423,87477.55102,2017,12,8,22,3,4
8/12/2017 23:00,9.448333333333332,78.93333333333334,0.087166667,0.07,0.122,179607.6046,153514.575,76615.60625,2017,12,8,23,3,4
9/12/2017 0:00,8.873333333333333,81.2,0.083833333,0.066,0.148,156057.7947,130044.799,69182.23289,2017,12,9,0,3,4
9/12/2017 1:00,8.58,81.68333333333334,0.081166667,0.066,0.115,140495.8175,115268.4873,65753.66145,2017,12,9,1,3,4
9/12/2017 2:00,8.07,83.08333333333333,0.082,0.062,0.145,130165.7795,105282.602,61172.62905,2017,12,9,2,3,4
9/12/2017 3:00,7.601666666666667,84.14999999999999,0.081833333,0.081,0.141,126740.6844,101548.94138999999,58245.37815,2017,12,9,3,3,4
9/12/2017 4:00,7.2775,84.76666666666667,0.084166667,0.048,0.193,125943.7262,101007.6711,57478.9916,2017,12,9,4,3,4
9/12/2017 5:00,6.5551666666666675,86.3,0.083166667,0.062,0.148,130372.6236,105021.17214000001,59150.060018000004,2017,12,9,5,3,4
9/12/2017 6:00,6.255333333333333,87.58333333333333,0.084,0.07,0.13,132593.1559,107160.4787,56147.89916,2017,12,9,6,1,4
9/12/2017 7:00,6.139666666666667,87.38333333333333,0.085333333,0.062,0.171,125207.6046,100985.5784,44029.77191,2017,12,9,7,1,4
9/12/2017 8:00,6.108666666666667,88.10000000000001,0.082,0.955,0.883,138378.7072,110470.6965,45199.51981,2017,12,9,8,1,4
9/12/2017 9:00,7.026666666666666,85.68333333333334,0.086333333,83.2,30.41,160304.1825,128030.68426000001,50126.29052,2017,12,9,9,1,4
9/12/2017 10:00,8.238333333333333,82.68333333333334,0.086,150.5,52.82,175555.8935,142505.0629,54770.70828,2017,12,9,10,1,4
9/12/2017 11:00,10.998333333333333,73.03333333333333,0.086166667,367.6,57.02,185484.4107,152954.8941,57928.45138,2017,12,9,11,1,4
9/12/2017 12:00,13.978333333333333,64.89666666666666,0.086,459.6,58.58,191878.327,157137.7723,60826.89076,2017,12,9,12,2,4
9/12/2017 13:00,15.858333333333334,62.88166666666667,0.082666667,422.6,72.1,194165.7795,158908.8678,61472.26892,2017,12,9,13,2,4
9/12/2017 14:00,16.745,57.26833333333334,0.075333333,396.8,55.56,189523.9544,156769.5612,61720.04801,2017,12,9,14,2,4
9/12/2017 15:00,16.685,55.375,0.075666667,379.9,42.72,186147.5285,155694.3848,60262.18486,2017,12,9,15,2,4
9/12/2017 16:00,16.53,55.49,0.076666667,253,187.8,189019.0114,157134.0902,62624.72989,2017,12,9,16,2,4
9/12/2017 17:00,15.836666666666666,57.59833333333333,0.076666667,109,136.7,223428.1369,188089.59803999998,90992.55703,2017,12,9,17,2,4
9/12/2017 18:00,13.336666666666666,67.88666666666667,0.0805,5.603,5.634,236185.5513,201275.2378,98420.16807,2017,12,9,18,3,4
9/12/2017 19:00,11.916666666666666,72.60000000000001,0.076833333,0.062,0.093,233314.0684,198926.0509,97261.94477,2017,12,9,19,3,4
9/12/2017 20:00,11.655,72.25,0.076666667,0.051,0.1,229177.18631000002,196035.5937,96829.77189999999,2017,12,9,20,3,4
9/12/2017 21:00,11.978333333333333,71.92999999999999,0.076166667,0.07,0.141,220939.9239,185188.0945,94553.66148,2017,12,9,21,3,4
9/12/2017 22:00,11.799999999999999,70.93333333333334,0.080166667,0.07,0.078,207379.4677,169148.8186,88791.35655,2017,12,9,22,3,4
9/12/2017 23:00,10.383333333333333,75.91666666666667,0.0755,0.055,0.152,182533.8403,149379.5643,79467.94716,2017,12,9,23,3,4
